Path,ISO,ShutterSpeed,ExifImageWidth,ExifImageHeight,Model,ApertureValue,FocalLength,CameraTemperature,SerialNumber,Hash,Is_train_data
../RAWBASE/ALASKA/43/42494.CR2,1600,1/40,5184,3456,CanonEOS100D,4.0,30.0mm,32C,53073070272,2b990ded7eed09cc1a0530e8067866c3ddf24f67,0
../RAWBASE/ALASKA/43/42608.CR2,3200,1/40,5184,3456,CanonEOS100D,4.0,29.0mm,30C,53073070272,e22f13af85374f867febae8ea28b0e047942ad1d,1
../RAWBASE/ALASKA/43/42585.CR2,4000,1/60,5184,3456,CanonEOS100D,5.0,43.0mm,25C,53073070272,5c9528cfdd95209b513203ab54dc075ed940731a,1
../RAWBASE/ALASKA/43/42234.CR2,1250,1/30,5184,3456,CanonEOS100D,4.0,23.0mm,28C,53073070269,81d3f3c288413bdc508c386753924f7b024d6fce,1
../RAWBASE/ALASKA/43/42553.CR2,2500,1/50,5184,3456,CanonEOS100D,5.0,39.0mm,25C,53073070272,a72bfe9c080e9cf3d91333c8acca94c305778910,1
../RAWBASE/ALASKA/43/42669.CR2,2500,1/60,5184,3456,CanonEOS100D,5.0,47.0mm,28C,53073070272,5cce4b879b8da7bbb53a7b7f37a04091fb1d44ec,0
../RAWBASE/ALASKA/43/42309.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070272,b681bf4ba84a29693b5c739bd1ce2cb447d7e2bf,0
../RAWBASE/ALASKA/43/42575.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,e1e3d046bda34eb522a176e2ac2bbf2ca7266902,0
../RAWBASE/ALASKA/43/42150.CR2,6400,1/15,5184,3456,CanonEOS100D,5.7,48.0mm,16C,53073070269,96360add555a11c1803bf7018b1acc152092b9f1,1
../RAWBASE/ALASKA/43/42064.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,19C,53073070269,2712665f9b713e24337eed95634ef81fec7b5e09,0
../RAWBASE/ALASKA/43/42390.CR2,5000,1/50,5184,3456,CanonEOS100D,5.0,39.0mm,32C,53073070272,a8269feb5b8625147409cdd5d0d1ccc7ebbcee82,1
../RAWBASE/ALASKA/43/42167.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070269,b5142fdd8a594202becdcba0d45a46ebfb3425cb,0
../RAWBASE/ALASKA/43/42066.CR2,1600,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070269,d0e2886a8599a8a20a2b60c48539ef009bd2469d,0
../RAWBASE/ALASKA/43/42163.CR2,1600,1/60,5184,3456,CanonEOS100D,5.0,40.0mm,20C,53073070269,c2ef670c8bb7819ec05067dd5097bb116fd19835,1
../RAWBASE/ALASKA/43/42470.CR2,1000,1/50,5184,3456,CanonEOS100D,5.0,35.0mm,28C,53073070272,65a9e6199fde4e455ae556f53b287806cc543bc4,0
../RAWBASE/ALASKA/43/42731.CR2,1250,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,6779317df6835006797067da48529ec77ea07b7f,0
../RAWBASE/ALASKA/43/42679.CR2,12800,1/60,5184,3456,CanonEOS100D,4.6,32.0mm,30C,53073070272,1f316ed0f59dbe8c50f63be8831c530445bcf04f,1
../RAWBASE/ALASKA/43/42812.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,31C,53073070272,86bb4523e3251a4707b402d82454dc37a60690d5,1
../RAWBASE/ALASKA/43/42863.CR2,12800,1/25,5184,3456,CanonEOS100D,5.0,43.0mm,30C,53073070272,459915698d2ee816c168a592afe79a85486d82a7,1
../RAWBASE/ALASKA/43/42263.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,ca7a67b7a8591ae832faa8a3b1c119777779406b,1
../RAWBASE/ALASKA/43/42196.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,23C,53073070269,ce876c034b9a68e55993739ba95436bda8294f3a,1
../RAWBASE/ALASKA/43/42576.CR2,6400,1/40,5184,3456,CanonEOS100D,5.7,55.0mm,29C,53073070272,d6fdba688c010bc952b037368cc66f4956800175,0
../RAWBASE/ALASKA/43/42526.CR2,1600,1/60,5184,3456,CanonEOS100D,5.0,44.0mm,30C,53073070272,50b0d8fedc348be706a96b17a6e004514f709cfe,1
../RAWBASE/ALASKA/43/42531.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,ee6e519828331c5852fb79259bc6f93ba7b886ac,0
../RAWBASE/ALASKA/43/42086.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,7a38cf2120b2d28eb86167e5cb79b3adee9e4a93,1
../RAWBASE/ALASKA/43/42059.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,9906fb88545fd02594692de2f4c029362b5d1318,1
../RAWBASE/ALASKA/43/42483.CR2,6400,1/40,5184,3456,CanonEOS100D,5.0,46.0mm,31C,53073070272,0337d7c5eb0edef9b2a32bb01697a972b2797b46,1
../RAWBASE/ALASKA/43/42254.CR2,6400,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,21C,53073070269,111117c6f3a799628819c330275805a0a8458aa2,0
../RAWBASE/ALASKA/43/42216.CR2,1250,1/40,5184,3456,CanonEOS100D,4.6,31.0mm,26C,53073070269,13563febb3812bf5292c69d64748e0ae98ea04aa,1
../RAWBASE/ALASKA/43/42686.CR2,2500,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,34C,53073070272,43f63e8b3ed4341d6a076798a05833fceb91f05c,0
../RAWBASE/ALASKA/43/42567.CR2,2000,1/60,5184,3456,CanonEOS100D,5.7,50.0mm,33C,53073070272,351205dbaaaa707f4c8375393e007741239f887e,0
../RAWBASE/ALASKA/43/42029.CR2,6400,1/50,5184,3456,CanonEOS100D,5.7,55.0mm,23C,53073070269,d9e095f5b69d28529d9525bfb03f756aad4c4a03,1
../RAWBASE/ALASKA/43/42996.CR2,1600,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,29C,53073070272,df864e7f7bfa3f9ff9fe7b53e10bd565617eedaa,1
../RAWBASE/ALASKA/43/42414.CR2,1250,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,e763811ff014edeb9a45d3641206cfc89c07dd41,1
../RAWBASE/ALASKA/43/42057.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070269,2b484a34bc2dca56bdef96ccbe8347d922ab0f90,0
../RAWBASE/ALASKA/43/42075.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,27C,53073070269,9e7871df31589a6f31d07ef461ea8ac2bcfdd11d,1
../RAWBASE/ALASKA/43/42448.CR2,6400,1/40,5184,3456,CanonEOS100D,4.6,35.0mm,30C,53073070272,37f96741166a8264fe94b0565dd0396966e8d27b,0
../RAWBASE/ALASKA/43/42295.CR2,2000,1/60,5184,3456,CanonEOS100D,5.0,40.0mm,31C,53073070272,403b8a8acef0f3d73c9eeb2935a4c6f50ae5a79b,1
../RAWBASE/ALASKA/43/42943.CR2,1000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,26C,53073070272,00ad6eed48cf6ad60171123e2e10a86cb8d5ccfd,0
../RAWBASE/ALASKA/43/42758.CR2,6400,1/40,5184,3456,CanonEOS100D,5.7,55.0mm,29C,53073070272,04ff6dacb1a4ec28b9590515c7f1cec46105ee11,0
../RAWBASE/ALASKA/43/42823.CR2,2000,1/50,5184,3456,CanonEOS100D,5.0,39.0mm,34C,53073070272,8160a9dcf49c07970dac642ad1de829aea52dce6,0
../RAWBASE/ALASKA/43/42633.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,7ac4923e5787eb04e7c9402ac7f198c0c234abc3,0
../RAWBASE/ALASKA/43/42328.CR2,1600,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,34C,53073070272,786a318ccb606814ce2a3a0a5221bc2caccc1aa3,0
../RAWBASE/ALASKA/43/42087.CR2,3200,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,13C,53073070269,d537b9c83dbf39269e205f9195cc7e2c79d874b1,1
../RAWBASE/ALASKA/43/42399.CR2,6400,1/50,5184,3456,CanonEOS100D,5.0,35.0mm,29C,53073070272,b60194cc7479c91ae8acb328cc0df26d43935929,0
../RAWBASE/ALASKA/43/42124.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,29C,53073070269,f92f5ae0ee4252afcb439d555c7e6e80a422c7a9,1
../RAWBASE/ALASKA/43/42409.CR2,2500,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,64d65c85dbaa5ca9a6b48b0c8312a9b44ffa05e6,1
../RAWBASE/ALASKA/43/42044.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070269,7a49f02730eb64e4ae1f706a35692142045489ba,0
../RAWBASE/ALASKA/43/42278.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,b4d34225f0d837810bf781e0640fa30180647f2e,0
../RAWBASE/ALASKA/43/42519.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070272,943694925f7e9b74646e6692fadc9f20491b5ade,0
../RAWBASE/ALASKA/43/42158.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,23C,53073070269,c1247a188ef9d1f9b579d82e9b0abb166933ae68,0
../RAWBASE/ALASKA/43/42245.CR2,4000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,28C,53073070269,84b3829d12fc281397ca0680c5c306d96d5d8e30,0
../RAWBASE/ALASKA/43/42684.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,6d446ab5d2d569663a5dfc12fe75dc18e8c07690,0
../RAWBASE/ALASKA/43/42810.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,31C,53073070272,71c64d46d436986bacbd7b863986b81f7a77e5bb,1
../RAWBASE/ALASKA/43/42725.CR2,1600,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,33C,53073070272,63df4b3d66ccffc1c83b9ff4aadb9262f04c6ed0,1
../RAWBASE/ALASKA/43/42757.CR2,6400,1/30,5184,3456,CanonEOS100D,5.7,55.0mm,29C,53073070272,40c290155687fb5e4b0eddc6545375174301aaeb,0
../RAWBASE/ALASKA/43/42244.CR2,2500,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,27C,53073070269,39a8059b630f07ba2954dfdbf67e3e34575688d0,1
../RAWBASE/ALASKA/43/42536.CR2,6400,1/1250,5184,3456,CanonEOS100D,19.9,40.0mm,29C,53073070272,5496e536a665d6653aa26745a9ca05629b6799b2,1
../RAWBASE/ALASKA/43/42611.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,9e2653c7b529aa7698313475d32d2a7e639101e0,0
../RAWBASE/ALASKA/43/42887.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,40d83ba2c43d62de371b41c5d14011611f45a3a2,0
../RAWBASE/ALASKA/43/42766.CR2,2500,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070272,9e124fd20e4a19529c79b02ad084fbb9c499516a,0
../RAWBASE/ALASKA/43/42431.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,8231c390c83dc8eb141b89cb6fc564373cf98494,0
../RAWBASE/ALASKA/43/42631.CR2,1000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,30C,53073070272,c1731554365728d1a95edc778dafe7c184eca545,1
../RAWBASE/ALASKA/43/42471.CR2,4000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,28C,53073070272,d0b64f30a9e07aaf6e9705f644778ee5fc7e204b,0
../RAWBASE/ALASKA/43/42241.CR2,1000,1/50,5184,3456,CanonEOS100D,5.0,37.0mm,24C,53073070269,9ce93389755d704bf510fef3b193c19fc430a5b8,0
../RAWBASE/ALASKA/43/42384.CR2,1600,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,30C,53073070272,ae0363e2b75255464202fe30706d54d81d21faec,0
../RAWBASE/ALASKA/43/42179.CR2,2000,1/50,5184,3456,CanonEOS100D,4.6,35.0mm,25C,53073070269,af3d72eb01b4110c6991763de6de5e46b480f7d4,1
../RAWBASE/ALASKA/43/42297.CR2,6400,1/20,5184,3456,CanonEOS100D,5.0,43.0mm,29C,53073070272,09d1c7032b4c65be4bf4366d625b98ade1879fd5,0
../RAWBASE/ALASKA/43/42008.CR2,6400,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,21C,53073070269,239616aafb30738ee22f87b31432fa43d50b4012,1
../RAWBASE/ALASKA/43/42125.CR2,2000,1/60,5184,3456,CanonEOS100D,5.0,45.0mm,23C,53073070269,69fb7ddcbdb776548daf3d150cc902fa5a0ef916,0
../RAWBASE/ALASKA/43/42385.CR2,6400,1/30,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,a2812c75a081e95c0198c915343662fc8981cc2f,1
../RAWBASE/ALASKA/43/42890.CR2,2000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,29C,53073070272,d81f27bb432a8b43d197dbccbeda20edb94399f8,0
../RAWBASE/ALASKA/43/42916.CR2,3200,1/15,5184,3456,CanonEOS100D,4.0,29.0mm,30C,53073070272,427f0030454a379c94c3e27a484c07832383673f,0
../RAWBASE/ALASKA/43/42080.CR2,6400,1/50,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,91b583e2f9f83feb6658025114987e1bd06c2530,1
../RAWBASE/ALASKA/43/42835.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,27C,53073070272,b40de741beb9841b8e1f1401ded713db42656de7,0
../RAWBASE/ALASKA/43/42204.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,27C,53073070269,dcfad75232878a7d51c08323a925c4b11a687cd6,0
../RAWBASE/ALASKA/43/42083.CR2,6400,1/15,5184,3456,CanonEOS100D,4.6,35.0mm,26C,53073070269,33db177400ca72458ceea5ca893bd9b6a919c411,1
../RAWBASE/ALASKA/43/42495.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,2fef2b1e23e1f9fa2e33c71d94985e3901e982a5,1
../RAWBASE/ALASKA/43/42071.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,19C,53073070269,ffc763bab8c8324b1b0a970bcb500e2eb2a5ea76,0
../RAWBASE/ALASKA/43/42814.CR2,1000,1/50,5184,3456,CanonEOS100D,5.0,39.0mm,34C,53073070272,d95c4714e18fd959814922c31c74bdf365d43240,1
../RAWBASE/ALASKA/43/42231.CR2,2500,1/50,5184,3456,CanonEOS100D,5.0,35.0mm,25C,53073070269,46e8d4c389df37bdaead17db9ea7563046fe8c0d,1
../RAWBASE/ALASKA/43/42085.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070269,25f42647a0010884974ba0bcde7e1d8b2d8569ec,0
../RAWBASE/ALASKA/43/42857.CR2,1000,1/50,5184,3456,CanonEOS100D,5.0,37.0mm,28C,53073070272,e74fad531c095a8523df8792ab85a43572cb2080,0
../RAWBASE/ALASKA/43/42883.CR2,12800,1/50,5184,3456,CanonEOS100D,5.7,55.0mm,30C,53073070272,0b9e2f0f7cf2415abbb568311e2e4808fdb28491,0
../RAWBASE/ALASKA/43/42779.CR2,6400,1/13,5184,3456,CanonEOS100D,5.7,47.0mm,29C,53073070272,6cff8c01ebdb6d36d7b280d0f7e5e4ed8a68e8f3,0
../RAWBASE/ALASKA/43/42069.CR2,6400,1/50,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070269,e42a378daa371c778b2899c08ed37b1369b4a6e9,0
../RAWBASE/ALASKA/43/42590.CR2,2000,1/50,5184,3456,CanonEOS100D,5.0,35.0mm,31C,53073070272,f292fc7278b01ed0ae879b14bbeabd3b7405963f,0
../RAWBASE/ALASKA/43/42003.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070269,05fb858de5b9f5b9e7598dfae779c342876a44f6,1
../RAWBASE/ALASKA/43/42136.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,23C,53073070269,724b2279c9042f15e0d76a1f4312c66b15254d32,1
../RAWBASE/ALASKA/43/42117.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070269,01a790c76519cb0ab4a1f95cbe2f20449512639b,0
../RAWBASE/ALASKA/43/42240.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,20C,53073070269,687bed8150cf536c706e395973292eeb21f27b3b,1
../RAWBASE/ALASKA/43/42678.CR2,12800,1/40,5184,3456,CanonEOS100D,5.7,55.0mm,30C,53073070272,c3c0ca38ac0a5e4e21f6f236ca35055e10da85df,0
../RAWBASE/ALASKA/43/42947.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,34C,53073070272,34632b7e672f1375213826487ff3928fd3e9aeb9,0
../RAWBASE/ALASKA/43/42026.CR2,1600,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,25C,53073070269,ae3867b051ca11d5879b7e1f594a9d6cf559201e,0
../RAWBASE/ALASKA/43/42595.CR2,1250,1/60,5184,3456,CanonEOS100D,5.7,44.0mm,30C,53073070272,1afcb19549dad40335b8b58955bd6ed02bfb62e5,0
../RAWBASE/ALASKA/43/42664.CR2,2000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,28C,53073070272,78a63cefb932d5a312897eb8eb0e0116f932d6ea,0
../RAWBASE/ALASKA/43/42460.CR2,4000,1/40,5184,3456,CanonEOS100D,4.6,31.0mm,29C,53073070272,7fc78e8df517182427392283700424d707ce94ab,0
../RAWBASE/ALASKA/43/42037.CR2,1000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,ff6ef495fab40dd820f08a169b293ba377eb77f5,1
../RAWBASE/ALASKA/43/42270.CR2,2000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,17C,53073070269,bc2c48e844f88b218dee8ab2f73939a4e06591f6,1
../RAWBASE/ALASKA/43/42120.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,444f50d5ae59e3e16854b07cee25a39efbe6bd63,0
../RAWBASE/ALASKA/43/42415.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,71c1904f8f9bba7c4772d9d5c3cb27dcd6b2f7ff,0
../RAWBASE/ALASKA/43/42049.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070269,b5dc018e90cd3226019be1828f65f7c644a4c192,1
../RAWBASE/ALASKA/43/42746.CR2,6400,1/80,5184,3456,CanonEOS100D,5.0,44.0mm,30C,53073070272,b930fb3b22d8368d84d50f846d30f221e7e442e7,1
../RAWBASE/ALASKA/43/42101.CR2,6400,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,27C,53073070269,9540c599aa18b23734a3fcd32bd18ae45c96a9b4,1
../RAWBASE/ALASKA/43/42559.CR2,2000,1/40,5184,3456,CanonEOS100D,4.0,28.0mm,26C,53073070272,c7f7b2a46d96d17fe79f1dee9a9c4feec20540e3,1
../RAWBASE/ALASKA/43/42458.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070272,d022ffc50450d6de0382e905e18ae0770aaf4b65,1
../RAWBASE/ALASKA/43/42214.CR2,6400,1/40,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070269,2b65147e974fbe3ccd993b8db64bbeda1f52e764,1
../RAWBASE/ALASKA/43/42126.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,fb2973b18feb37cfc9abe02ca730503d0487d630,1
../RAWBASE/ALASKA/43/42988.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,b868442c2707e8f6f9f262549ec3a6706103ea4c,0
../RAWBASE/ALASKA/43/42051.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070269,cbf808b44c9bb552c17d831c42bcbbcb497de188,1
../RAWBASE/ALASKA/43/42088.CR2,1250,1/30,5184,3456,CanonEOS100D,3.5,18.0mm,26C,53073070269,26e04ce61ae4a5f2fc2fb99ea0931590f73fc206,0
../RAWBASE/ALASKA/43/42506.CR2,1000,1/30,5184,3456,CanonEOS100D,3.5,18.0mm,32C,53073070272,012922a1ce7df0fad2c49a02e7270991a6622515,0
../RAWBASE/ALASKA/43/42033.CR2,1600,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070269,f40ddb366a2ca2e73a2f5c8b86d91dc9a8754307,1
../RAWBASE/ALASKA/58/57368.CR2,3200,1/30,5184,3456,CanonEOS100D,3.5,18.0mm,38C,53073070269,98b2ca698432308f92cc3d6761db7f4323df40b2,1
../RAWBASE/ALASKA/58/57792.CR2,6400,1/8,5184,3456,CanonEOS100D,5.7,55.0mm,43C,53073070272,7b0a9324315e8992b962b8128b2f5081996cbf0f,1
../RAWBASE/ALASKA/58/57391.CR2,6400,1/25,5184,3456,CanonEOS100D,3.5,18.0mm,46C,53073070272,de24da0c5a683fcea79608913a7defe3ce7cb1b2,1
../RAWBASE/ALASKA/58/57329.CR2,1600,1/100,5184,3456,CanonEOS100D,5.7,55.0mm,40C,53073070269,616b0c87c67aba271ef872b8b5703d6bdaac289c,0
../RAWBASE/ALASKA/58/57381.CR2,1000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,39C,53073070269,157548500b983630c75a9a3c4099743eff235618,1
../RAWBASE/ALASKA/58/57238.CR2,5000,1/80,5184,3456,CanonEOS100D,5.0,47.0mm,33C,53073070269,7f8ed49532a5b0df94014cf28d33a8c845a84fac,0
../RAWBASE/ALASKA/58/57974.CR2,1600,1/100,5184,3456,CanonEOS100D,5.7,52.0mm,33C,53073070269,35e682cac9dabb753a6c8c3d481078a3a81517dd,0
../RAWBASE/ALASKA/58/57251.CR2,1600,1/30,5184,3456,CanonEOS100D,3.5,18.0mm,44C,53073070272,6ce075316ae328f2c97d0cab260df96dc7d3136c,1
../RAWBASE/ALASKA/60/59500.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,46C,53073070272,3480522cfe76409c97fb069392f653b1d0b925bf,0
../RAWBASE/ALASKA/60/59274.CR2,6400,1/15,5184,3456,CanonEOS100D,3.5,18.0mm,47C,53073070272,c277d06792992729ad37708d08de4ae703c42124,1
../RAWBASE/ALASKA/60/59080.CR2,1600,1/50,5184,3456,CanonEOS100D,4.0,31.0mm,33C,53073070269,83d4cae441fd186308ed4b44753a1577aaef4d4d,1
../RAWBASE/ALASKA/60/59025.CR2,6400,1/25,5184,3456,CanonEOS100D,3.5,18.0mm,39C,53073070272,96999d7e6d2c25037b28606c2d03e53613865d1d,1
../RAWBASE/ALASKA/60/59609.CR2,1600,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,38C,53073070272,81acd667bd23a77af98ef2c4bb6138d0e4968e3c,0
../RAWBASE/ALASKA/44/43187.CR2,1000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,36df303288710d46693d0b1e09dff6e88ff137c9,0
../RAWBASE/ALASKA/44/43692.CR2,1250,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070272,fc0e2a40b2d5193b2a2066e77021d4002af97a54,1
../RAWBASE/ALASKA/44/43829.CR2,1600,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,26C,53073070272,39207fe81b9db643342475140357ed94d3c45c54,0
../RAWBASE/ALASKA/44/43647.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,d060f122920fd4a37886972eab28037ca0010530,0
../RAWBASE/ALASKA/44/43213.CR2,2500,1/30,5184,3456,CanonEOS100D,3.5,18.0mm,29C,53073070272,425cc5b930727508294a125963f92e8b2644c26d,1
../RAWBASE/ALASKA/44/43267.CR2,2500,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070272,fe88eda42673e04d6dfaab6a28f63a1b5fd4493f,1
../RAWBASE/ALASKA/44/43851.CR2,1600,1/40,5184,3456,CanonEOS100D,4.0,26.0mm,32C,53073070272,9448e7d9c7ab55415e0e4a694ba00147b0a0f63b,0
../RAWBASE/ALASKA/44/43263.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,75e61fa7db89a43059cfc89b671552dfb93f59b3,0
../RAWBASE/ALASKA/44/43056.CR2,3200,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,25C,53073070272,d842545c7d0e584a298bc439c4f4862ecc8f3f57,0
../RAWBASE/ALASKA/44/43365.CR2,6400,1/50,5184,3456,CanonEOS100D,5.0,38.0mm,29C,53073070272,811c3a2f1daaf29b2d151838e03b86e9d44b7cdb,1
../RAWBASE/ALASKA/44/43075.CR2,6400,1/40,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,44377654ae23af36ca9f0f139f86267a36125deb,0
../RAWBASE/ALASKA/44/43084.CR2,2500,1/50,5184,3456,CanonEOS100D,4.6,33.0mm,33C,53073070272,ddf09f49f11286bd180137e2b19f23499a9c5a68,1
../RAWBASE/ALASKA/44/43440.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070272,fe8e2c5b343d31105538aa12463d746129a96c60,1
../RAWBASE/ALASKA/44/43380.CR2,2500,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070272,097f01084342047ce87de2341d288ea776151575,1
../RAWBASE/ALASKA/44/43247.CR2,4000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,28C,53073070272,6ba1984fd7029c659d2ebfa7790758c4d738e3ff,0
../RAWBASE/ALASKA/44/43650.CR2,4000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,34C,53073070272,0be251709bd128eeabe848a6b48eafdab21814ad,0
../RAWBASE/ALASKA/44/43659.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,34C,53073070272,904a933a000f2159fa36518a5e3c817dc3c8f5ae,1
../RAWBASE/ALASKA/44/43317.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,478d1f6f14409929a8a8dd97953490792ecc01e3,0
../RAWBASE/ALASKA/44/43758.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,29C,53073070272,5c08b98f2ea09f04a32d8dd04fe0dfcc7bdd082d,0
../RAWBASE/ALASKA/44/43644.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,7f7fc7cdef3d0e52c14a5741b80015c3c551547a,0
../RAWBASE/ALASKA/44/43196.CR2,1600,1/60,5184,3456,CanonEOS100D,5.0,41.0mm,29C,53073070272,424d210479d0aaf69bb7cade83b6999adcbfc8fd,1
../RAWBASE/ALASKA/44/43214.CR2,6400,1/15,5184,3456,CanonEOS100D,5.7,55.0mm,34C,53073070272,907f71dd7d071d39843d8f7e351bafb67a77d1ee,1
../RAWBASE/ALASKA/44/43693.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,cdabc1f0fbd883057e1d537dabe95ba5ee120afb,1
../RAWBASE/ALASKA/44/43002.CR2,4000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,28C,53073070272,6089f95007c95155131d04d465179d5f4edd5dec,0
../RAWBASE/ALASKA/44/43252.CR2,12800,1/30,5184,3456,CanonEOS100D,4.6,34.0mm,30C,53073070272,5df86e453629268c64938933f79901de0e3d660b,1
